hole_high,hole_low,suited,pocket_pair,street,num_opponents,hand_class,normalized_strength,win_pct,tie_pct,loss_pct
10,8,1,0,3,1,8,0.325,32.6,6.0,61.4
13,11,0,0,4,8,9,0.0791,0.0,1.2,98.8
14,13,0,0,3,8,9,0.1559,4.2,0.6,95.2
5,2,1,0,0,8,0,0.0,9.6,1.4,89.0
12,5,0,0,4,6,8,0.4713,27.2,3.4,69.4
11,7,0,0,0,8,0,0.0,7.0,2.6,90.4
13,8,0,0,3,2,9,0.1532,27.2,1.8,71.0
14,8,0,0,0,1,0,0.0,59.6,3.8,36.6
8,2,0,0,4,6,8,0.3771,5.4,1.4,93.2
4,3,0,0,4,3,8,0.3397,2.4,5.0,92.6
12,5,0,0,0,1,0,0.0,45.2,4.4,50.4
14,8,0,0,0,6,0,0.0,13.2,4.2,82.6
10,4,0,0,5,8,9,0.1488,0.0,0.0,100.0
11,4,0,0,0,2,0,0.0,25.0,5.0,70.0
14,12,1,0,4,8,8,0.495,33.6,0.6,65.8
8,2,0,0,4,8,7,0.6363,1.4,0.6,98.0
9,5,0,0,0,7,0,0.0,9.0,2.4,88.6
12,7,0,0,3,5,9,0.0905,9.4,0.4,90.2
12,9,0,0,0,4,0,0.0,21.0,1.8,77.2
12,4,0,0,0,1,0,0.0,45.4,5.0,49.6
10,3,0,0,4,7,5,0.7853,24.8,51.6,23.6
13,3,1,0,3,2,9,0.0787,24.6,1.6,73.8
11,10,0,0,0,7,0,0.0,13.4,2.6,84.0
8,8,0,1,4,6,8,0.3695,9.8,0.0,90.2
14,10,0,0,3,6,9,0.1651,16.8,4.0,79.2
13,8,1,0,5,6,8,0.3685,12.2,0.6,87.2
13,8,1,0,4,6,9,0.0962,2.6,0.2,97.2
4,3,0,0,3,6,8,0.2674,4.8,1.6,93.6
13,2,0,0,4,1,6,0.7754,84.0,2.4,13.6
14,11,0,0,5,1,8,0.5398,85.8,1.2,13.0
14,10,0,0,5,7,4,0.9381,100.0,0.0,0.0
3,3,0,1,3,5,6,0.6809,72.8,0.0,27.2
3,3,0,1,4,6,8,0.2272,3.6,0.0,96.4
10,8,0,0,3,8,9,0.0295,6.2,2.0,91.8
13,4,0,0,5,3,6,0.6942,88.8,0.4,10.8
9,3,0,0,3,6,9,0.0377,2.0,0.8,97.2
14,4,0,0,5,6,9,0.1635,0.0,0.0,100.0
14,13,0,0,0,6,0,0.0,25.0,1.6,73.4
11,2,0,0,0,5,0,0.0,9.0,2.6,88.4
12,12,0,1,0,7,0,0.0,26.0,0.6,73.4
12,3,0,0,3,3,9,0.0996,13.2,6.4,80.4
9,7,0,0,0,6,0,0.0,11.8,2.6,85.6
13,10,0,0,4,8,9,0.1045,16.8,1.2,82.0
14,12,1,0,3,2,8,0.4945,62.8,1.4,35.8
13,7,1,0,3,5,8,0.4063,7.2,3.8,89.0
9,5,0,0,5,7,7,0.557,0.0,0.0,100.0
5,3,1,0,5,4,8,0.2497,0.0,0.0,100.0
14,8,0,0,5,8,6,0.678,0.6,1.6,97.8
9,5,0,0,3,3,9,0.1128,7.2,2.0,90.8
14,2,1,0,3,2,8,0.1971,34.6,0.8,64.6
14,11,0,0,3,1,9,0.128,49.8,1.4,48.8
7,6,0,0,3,1,9,0.1264,18.4,6.4,75.2
11,6,1,0,5,2,8,0.3098,25.8,1.0,73.2
10,6,0,0,0,7,0,0.0,8.4,3.4,88.2
13,9,0,0,5,8,7,0.5821,0.0,1.6,98.4
13,5,0,0,0,3,0,0.0,23.8,3.2,73.0
13,7,0,0,0,4,0,0.0,19.8,3.8,76.4
11,6,0,0,4,6,9,0.0838,1.8,0.0,98.2
13,2,0,0,5,3,7,0.6411,49.0,14.6,36.4
10,2,0,0,5,7,7,0.6206,3.6,4.4,92.0
10,5,0,0,4,2,8,0.4228,20.2,9.0,70.8
13,11,0,0,5,2,8,0.4656,60.0,0.8,39.2
14,4,0,0,3,6,8,0.3118,5.0,4.6,90.4
3,3,0,1,4,7,6,0.6841,72.2,0.0,27.8
6,2,1,0,0,1,0,0.0,35.8,4.2,60.0
12,10,0,0,0,2,0,0.0,35.0,3.4,61.6
3,3,0,1,4,7,3,0.9587,80.4,0.2,19.4
5,2,0,0,5,7,9,0.0462,0.0,0.0,100.0
7,5,0,0,0,8,0,0.0,9.0,2.0,89.0
14,3,0,0,5,3,6,0.7842,68.0,9.8,22.2
8,4,0,0,5,2,8,0.3668,24.0,3.0,73.0
7,3,0,0,3,2,9,0.0517,11.4,3.4,85.2
12,5,0,0,5,8,9,0.1001,0.0,0.0,100.0
9,3,1,0,4,8,8,0.5208,0.2,0.6,99.2
13,7,1,0,3,2,8,0.5484,33.4,4.2,62.4
8,2,0,0,3,8,8,0.3527,8.0,2.6,89.4
14,12,1,0,0,4,0,0.0,31.4,2.4,66.2
10,7,0,0,5,3,8,0.4363,7.4,2.4,90.2
9,5,0,0,4,6,9,0.1396,4.4,0.4,95.2
13,10,0,0,3,1,8,0.3965,50.8,4.6,44.6
12,8,0,0,4,7,6,0.7735,2.4,7.6,90.0
6,4,1,0,4,5,9,0.123,8.2,1.0,90.8
14,4,0,0,0,6,0,0.0,11.2,2.4,86.4
8,5,0,0,5,8,8,0.2992,0.0,0.0,100.0
10,9,1,0,5,1,6,0.7371,97.2,0.2,2.6
14,7,0,0,5,7,8,0.2557,0.0,0.0,100.0
13,12,0,0,3,3,7,0.6293,65.2,5.0,29.8
5,2,0,0,0,4,0,0.0,12.0,2.4,85.6
12,5,0,0,0,1,0,0.0,51.2,4.6,44.2
12,11,0,0,5,1,7,0.6354,95.6,0.2,4.2
14,13,0,0,3,2,8,0.4649,42.2,2.8,55.0
10,6,0,0,4,1,9,0.0763,20.4,1.4,78.2
8,4,0,0,3,5,7,0.5804,40.0,1.6,58.4
7,2,0,0,4,2,9,0.028,3.8,0.2,96.0
13,12,1,0,5,5,7,0.6354,12.8,10.6,76.6
14,7,0,0,4,2,8,0.2887,23.4,7.8,68.8
9,2,0,0,3,7,9,0.1542,0.6,1.0,98.4
13,2,0,0,0,8,0,0.0,6.4,2.2,91.4
11,9,0,0,4,6,8,0.3929,12.2,1.0,86.8
11,4,0,0,5,2,8,0.2403,7.8,0.2,92.0
12,11,0,0,4,6,7,0.6347,67.8,1.4,30.8
12,3,0,0,0,8,0,0.0,8.2,2.6,89.2
4,2,1,0,4,5,8,0.2353,0.4,2.6,97.0
7,5,1,0,3,5,9,0.0563,1.6,1.2,97.2
9,2,1,0,4,4,7,0.6367,10.4,5.2,84.4
14,7,1,0,4,7,8,0.227,1.8,1.6,96.6
10,6,0,0,5,5,8,0.279,0.0,0.0,100.0
11,6,0,0,3,2,8,0.4473,40.8,8.4,50.8
9,5,0,0,4,4,8,0.244,1.6,0.8,97.6
8,5,0,0,0,6,0,0.0,8.6,2.8,88.6
14,3,0,0,3,4,8,0.5311,45.8,7.6,46.6
13,5,0,0,4,7,9,0.1048,5.6,10.4,84.0
9,9,0,1,0,8,0,0.0,17.0,0.6,82.4
14,9,1,0,0,2,0,0.0,42.8,2.6,54.6
9,4,1,0,0,8,0,0.0,9.4,1.6,89.0
7,5,0,0,4,4,7,0.5763,16.0,7.4,76.6
4,4,0,1,5,8,7,0.5733,0.8,0.0,99.2
12,6,0,0,5,1,8,0.246,19.8,7.0,73.2
11,11,0,1,0,6,0,0.0,28.6,0.4,71.0
10,2,0,0,0,1,0,0.0,37.4,6.6,56.0
6,3,1,0,4,3,8,0.2269,9.8,2.4,87.8
13,5,0,0,4,1,9,0.0998,37.2,5.8,57.0
11,5,1,0,3,2,9,0.1475,17.2,5.8,77.0
5,3,1,0,3,8,9,0.0378,5.2,0.0,94.8
8,4,1,0,4,2,7,0.5808,75.2,0.8,24.0
11,2,0,0,4,3,8,0.3449,4.8,3.6,91.6
9,8,0,0,3,5,8,0.351,25.8,1.6,72.6
13,8,0,0,0,3,0,0.0,24.6,3.8,71.6
7,2,0,0,0,1,0,0.0,30.2,4.6,65.2
7,6,0,0,0,3,0,0.0,18.8,3.4,77.8
9,2,1,0,0,3,0,0.0,19.0,3.4,77.6
11,8,0,0,3,4,9,0.1031,8.2,2.8,89.0
11,9,0,0,4,1,6,0.7372,93.8,1.2,5.0
11,5,0,0,0,6,0,0.0,10.8,3.8,85.4
14,8,0,0,3,2,9,0.1264,25.6,3.0,71.4
13,11,1,0,3,1,9,0.1648,72.8,1.4,25.8
11,11,0,1,5,7,3,0.9627,57.4,0.4,42.2
6,2,0,0,0,6,0,0.0,7.2,2.6,90.2
14,4,0,0,4,6,8,0.2534,4.2,2.4,93.4
9,6,0,0,0,8,0,0.0,7.6,3.6,88.8
10,4,0,0,0,5,0,0.0,11.0,3.0,86.0
5,3,0,0,5,3,6,0.7013,75.6,3.0,21.4
14,6,0,0,0,6,0,0.0,10.0,4.6,85.4
6,3,0,0,4,6,7,0.5649,20.2,1.6,78.2
6,2,0,0,5,5,8,0.2755,0.0,0.0,100.0
7,5,1,0,4,4,6,0.7041,73.6,8.4,18.0
7,2,0,0,4,7,9,0.1374,0.0,0.0,100.0
14,10,1,0,3,2,8,0.3148,32.0,4.4,63.6
7,5,0,0,4,8,9,0.1639,0.0,0.0,100.0
13,9,0,0,4,1,7,0.6471,87.8,0.2,12.0
9,8,0,0,3,2,8,0.3551,50.4,3.8,45.8
14,13,0,0,5,6,3,0.9769,73.6,23.8,2.6
9,6,1,0,4,7,9,0.0255,24.6,5.0,70.4
9,7,0,0,3,4,8,0.2192,4.0,5.2,90.8
10,8,0,0,5,8,8,0.4142,9.2,0.6,90.2
13,8,0,0,5,1,9,0.1628,22.0,1.2,76.8
5,2,0,0,4,8,9,0.093,0.0,0.0,100.0
13,10,1,0,3,1,6,0.7474,91.8,1.6,6.6
4,3,1,0,3,5,9,0.0182,3.8,0.4,95.8
11,8,0,0,0,1,0,0.0,49.2,3.2,47.6
12,6,0,0,3,5,9,0.0401,6.0,2.0,92.0
5,5,0,1,5,3,8,0.2739,22.2,0.0,77.8
11,2,0,0,5,6,7,0.6088,57.6,0.4,42.0
10,2,0,0,4,7,6,0.6723,43.2,4.2,52.6
13,5,0,0,5,2,7,0.6492,71.4,0.6,28.0
5,3,0,0,0,6,0,0.0,7.4,1.4,91.2
11,9,0,0,3,8,9,0.0832,4.4,0.2,95.4
14,7,1,0,0,2,0,0.0,44.4,3.4,52.2
8,4,0,0,0,1,0,0.0,37.6,5.0,57.4
10,6,1,0,3,6,9,0.048,2.4,1.4,96.2
9,8,0,0,0,3,0,0.0,21.0,2.8,76.2
10,7,0,0,4,8,6,0.7436,52.0,8.0,40.0
12,4,1,0,5,7,6,0.6841,0.0,0.0,100.0
4,4,0,1,5,6,8,0.2388,0.0,0.2,99.8
10,3,0,0,3,6,9,0.1421,0.8,1.0,98.2
11,10,1,0,0,7,0,0.0,17.4,3.2,79.4
10,5,0,0,5,3,5,0.7854,64.0,31.8,4.2
14,12,0,0,4,5,7,0.6676,27.4,9.6,63.0
13,11,0,0,4,4,9,0.0789,12.4,3.6,84.0
14,7,0,0,5,6,8,0.4031,0.2,0.0,99.8
12,11,0,0,5,5,7,0.5956,0.0,11.6,88.4
13,2,0,0,4,2,7,0.6482,61.4,8.8,29.8
11,8,0,0,5,1,8,0.461,61.0,0.4,38.6
14,4,0,0,4,4,9,0.1064,8.2,3.0,88.8
4,4,0,1,0,1,0,0.0,56.8,2.0,41.2
9,6,0,0,0,6,0,0.0,9.0,1.6,89.4
13,5,0,0,3,5,8,0.2779,19.0,1.0,80.0
14,2,1,0,0,4,0,0.0,21.6,3.6,74.8
12,3,0,0,3,2,8,0.2158,33.0,1.0,66.0
6,5,1,0,0,4,0,0.0,18.0,3.2,78.8
14,9,0,0,5,3,9,0.1651,3.4,0.0,96.6
9,5,0,0,4,2,9,0.0477,5.2,0.8,94.0
14,3,1,0,5,8,8,0.5381,16.2,4.8,79.0
14,9,0,0,0,8,0,0.0,9.4,4.0,86.6
12,11,0,0,4,5,9,0.1018,3.2,0.0,96.8
11,4,0,0,5,2,8,0.334,3.4,0.8,95.8
8,2,0,0,3,4,8,0.373,20.2,3.8,76.0
5,5,0,1,4,2,6,0.7014,79.2,0.0,20.8
10,8,1,0,0,8,0,0.0,11.2,1.4,87.4
12,7,0,0,3,5,9,0.098,5.6,1.6,92.8
9,8,1,0,5,8,7,0.6304,20.6,1.6,77.8
6,3,0,0,4,7,9,0.0399,0.0,0.0,100.0
13,6,1,0,0,1,0,0.0,54.2,3.8,42.0
10,9,0,0,4,1,7,0.6073,45.2,14.2,40.6
8,7,1,0,4,6,8,0.3131,6.4,2.6,91.0
14,6,1,0,3,2,8,0.3184,46.2,1.4,52.4
13,12,1,0,4,2,9,0.0956,18.0,0.0,82.0
11,8,0,0,0,6,0,0.0,15.0,1.8,83.2
11,5,0,0,3,3,9,0.02,10.6,1.0,88.4
9,2,0,0,3,4,9,0.0602,13.4,10.2,76.4
11,11,0,1,4,1,8,0.4593,52.8,5.6,41.6
9,2,0,0,5,8,8,0.4325,0.0,0.0,100.0
7,2,1,0,0,1,0,0.0,38.4,5.0,56.6
9,3,0,0,0,3,0,0.0,13.8,2.6,83.6
12,7,1,0,5,2,8,0.3466,28.0,0.4,71.6
12,4,0,0,5,3,8,0.2426,11.6,1.2,87.2
11,5,1,0,4,4,8,0.4531,18.2,0.6,81.2
8,3,0,0,4,2,8,0.2254,34.6,4.0,61.4
4,3,0,0,3,8,9,0.0686,0.4,0.0,99.6
13,7,1,0,4,6,7,0.6437,55.2,2.4,42.4
7,4,1,0,0,2,0,0.0,25.4,3.0,71.6
14,14,0,1,0,3,0,0.0,65.6,0.8,33.6
13,6,1,0,0,5,0,0.0,20.6,4.4,75.0
9,3,0,0,4,6,8,0.2223,6.0,1.0,93.0
12,11,0,0,4,2,8,0.5174,44.4,2.6,53.0
7,6,0,0,4,6,8,0.3001,6.0,2.4,91.6
11,5,0,0,3,1,9,0.1289,28.2,5.8,66.0
3,3,0,1,4,4,8,0.2107,6.2,0.0,93.8
9,5,0,0,3,3,9,0.095,8.4,2.6,89.0
11,8,0,0,3,5,8,0.4548,21.6,5.0,73.4
12,6,1,0,0,4,0,0.0,24.6,4.6,70.8
8,6,1,0,5,1,7,0.5982,0.0,37.4,62.6
14,8,1,0,0,3,0,0.0,32.4,2.2,65.4
9,3,0,0,3,3,6,0.6819,78.2,4.4,17.4
10,3,0,0,3,7,9,0.0446,1.8,0.8,97.4
12,11,1,0,3,3,8,0.4581,28.2,3.8,68.0
10,2,0,0,4,8,9,0.048,0.0,0.0,100.0
9,8,0,0,3,6,9,0.104,1.4,4.2,94.4
14,7,0,0,3,6,7,0.6596,55.4,1.0,43.6
6,3,0,0,3,4,8,0.2943,18.2,2.6,79.2
10,2,0,0,3,4,9,0.0445,4.6,0.4,95.0
9,8,0,0,3,1,8,0.323,38.4,6.8,54.8
11,8,0,0,3,6,9,0.1025,2.2,2.0,95.8
14,2,1,0,5,8,8,0.4049,0.0,0.0,100.0
10,7,1,0,5,8,8,0.4318,4.6,0.2,95.2
10,2,1,0,3,7,8,0.1906,10.8,1.0,88.2
12,2,0,0,0,2,0,0.0,24.6,4.2,71.2
4,3,0,0,0,1,0,0.0,29.0,6.4,64.6
2,2,0,1,0,4,0,0.0,17.0,1.0,82.0
5,3,0,0,0,5,0,0.0,11.8,2.2,86.0
7,2,0,0,0,6,0,0.0,6.6,1.4,92.0
8,4,0,0,3,3,9,0.1429,3.6,4.2,92.2
12,6,0,0,5,5,7,0.5675,7.6,3.6,88.8
13,9,1,0,4,6,8,0.3976,21.4,0.6,78.0
8,4,0,0,3,3,9,0.0989,3.2,5.6,91.2
10,6,1,0,0,5,0,0.0,15.2,2.2,82.6
4,3,1,0,3,6,8,0.217,10.2,4.4,85.4
7,5,0,0,4,7,7,0.5725,7.6,8.0,84.4
11,8,0,0,3,8,8,0.4571,5.8,2.6,91.6
6,2,0,0,3,6,7,0.5913,6.4,6.4,87.2
11,3,1,0,0,3,0,0.0,22.4,3.2,74.4
14,2,1,0,4,5,8,0.199,10.2,0.2,89.6
13,6,1,0,3,2,8,0.3372,24.6,5.8,69.6
13,10,1,0,3,5,8,0.4361,22.6,4.2,73.2
9,9,0,1,0,1,0,0.0,73.4,0.6,26.0
14,11,1,0,4,2,9,0.1488,32.0,0.8,67.2
2,2,0,1,4,5,8,0.1916,5.2,0.0,94.8
6,4,1,0,3,3,9,0.0448,9.6,1.6,88.8
4,2,1,0,5,8,7,0.6526,0.2,0.0,99.8
12,5,0,0,4,4,9,0.1028,2.6,0.8,96.6
13,3,0,0,4,8,8,0.4853,1.4,1.0,97.6
10,3,1,0,0,4,0,0.0,15.0,4.0,81.0
13,3,0,0,5,1,8,0.2296,43.4,0.6,56.0
14,11,0,0,3,8,8,0.4929,6.2,2.0,91.8
7,2,0,0,0,1,0,0.0,32.6,5.2,62.2
13,3,0,0,3,6,9,0.0772,1.4,4.6,94.0
14,5,1,0,4,3,9,0.13,1.4,7.4,91.2
14,8,1,0,5,4,8,0.4654,4.8,0.4,94.8
8,5,1,0,4,2,4,0.8885,93.4,0.0,6.6
14,3,0,0,0,6,0,0.0,13.8,3.0,83.2
10,5,1,0,0,7,0,0.0,11.4,2.2,86.4
7,4,0,0,3,2,9,0.1084,5.2,3.0,91.8
13,13,0,1,4,8,7,0.6374,27.0,0.0,73.0
10,6,1,0,5,1,4,0.7943,97.6,0.0,2.4
11,10,0,0,4,1,9,0.1048,44.4,1.8,53.8
6,4,0,0,0,5,0,0.0,12.6,3.0,84.4
6,2,0,0,3,5,9,0.0666,3.4,1.0,95.6
14,2,1,0,3,7,9,0.1333,41.8,2.2,56.0
14,6,0,0,4,1,9,0.1564,37.0,3.8,59.2
7,4,1,0,3,6,9,0.0515,6.4,2.2,91.4
12,6,0,0,3,3,8,0.4839,39.2,5.0,55.8
5,4,0,0,0,3,0,0.0,18.0,1.8,80.2
12,7,1,0,4,8,9,0.0934,0.6,0.0,99.4
14,8,0,0,0,8,0,0.0,13.0,2.4,84.6
8,2,0,0,4,7,8,0.3573,2.4,0.6,97.0
13,11,0,0,4,5,9,0.1028,5.8,0.0,94.2
10,8,0,0,0,7,0,0.0,11.6,3.2,85.2
14,10,0,0,4,8,8,0.3476,1.2,2.4,96.4
10,6,0,0,0,6,0,0.0,8.4,3.2,88.4
7,5,0,0,0,6,0,0.0,10.0,2.0,88.0
7,7,0,1,5,8,7,0.5704,0.8,0.0,99.2
10,9,1,0,0,8,0,0.0,13.2,2.6,84.2
13,3,0,0,3,4,9,0.1652,7.2,3.0,89.8
13,8,0,0,3,6,9,0.0993,8.0,3.0,89.0
12,10,0,0,0,2,0,0.0,38.2,3.6,58.2
14,7,0,0,5,6,7,0.6672,23.8,17.8,58.4
7,6,1,0,0,4,0,0.0,21.0,2.2,76.8
13,10,0,0,5,8,8,0.4066,0.0,0.0,100.0
11,5,1,0,0,1,0,0.0,48.2,5.0,46.8
6,3,0,0,0,1,0,0.0,33.6,4.4,62.0
13,3,0,0,0,2,0,0.0,30.8,4.2,65.0
14,11,0,0,5,6,8,0.3478,0.2,0.0,99.8
14,12,0,0,4,6,9,0.171,12.0,0.2,87.8
14,2,0,0,4,8,8,0.229,7.0,1.2,91.8
9,2,0,0,4,6,9,0.1115,1.0,1.0,98.0
11,9,1,0,4,7,7,0.6157,16.8,5.0,78.2
4,3,0,0,4,1,7,0.6249,54.6,4.8,40.6
14,4,0,0,5,3,8,0.4039,4.6,1.6,93.8
7,2,0,0,5,4,9,0.1023,0.0,0.0,100.0
11,4,1,0,4,1,8,0.2395,41.2,8.4,50.4
11,4,0,0,0,2,0,0.0,25.4,4.2,70.4
11,7,0,0,5,5,8,0.3345,12.4,1.2,86.4
4,3,0,0,0,4,0,0.0,10.6,2.4,87.0
14,3,0,0,5,3,7,0.6542,77.4,1.0,21.6
10,2,0,0,5,8,7,0.6085,0.2,0.6,99.2
10,4,0,0,3,8,8,0.2368,12.8,0.8,86.4
13,7,0,0,3,3,9,0.0654,19.8,5.2,75.0
9,7,0,0,4,8,8,0.4063,6.4,2.6,91.0
11,6,0,0,4,7,8,0.4067,0.0,0.4,99.6
6,4,0,0,4,5,8,0.1924,0.4,0.6,99.0
7,6,0,0,5,3,8,0.1859,0.0,0.0,100.0
14,10,0,0,0,1,0,0.0,63.4,3.0,33.6
6,2,0,0,3,7,9,0.0382,1.4,0.6,98.0
11,10,1,0,4,8,3,0.97,66.6,28.6,4.8
5,4,1,0,4,8,9,0.1177,7.2,0.6,92.2
9,3,0,0,4,4,7,0.5879,45.6,2.0,52.4
11,3,0,0,3,8,9,0.0583,3.2,2.0,94.8
3,3,0,1,4,2,7,0.623,26.0,0.0,74.0
14,5,0,0,3,8,8,0.5414,19.6,7.4,73.0
5,3,0,0,4,6,8,0.1888,0.0,0.2,99.8
13,8,0,0,5,3,8,0.3688,27.4,1.4,71.2
14,11,0,0,4,8,9,0.1327,3.2,0.2,96.6
7,2,0,0,0,3,0,0.0,14.2,2.0,83.8
6,3,0,0,5,8,8,0.405,0.0,0.0,100.0
8,4,0,0,5,4,9,0.0497,0.0,0.0,100.0
13,11,0,0,3,6,9,0.0867,11.2,1.0,87.8
11,10,0,0,4,8,8,0.4476,15.0,10.2,74.8
14,12,0,0,4,1,9,0.1488,45.6,1.0,53.4
10,7,0,0,4,7,7,0.5749,4.6,3.6,91.8
10,6,1,0,4,3,9,0.0084,12.0,2.4,85.6
9,9,0,1,0,2,0,0.0,57.0,0.8,42.2
9,4,1,0,5,1,7,0.5911,70.4,6.2,23.4
12,10,0,0,0,4,0,0.0,23.2,2.2,74.6
7,5,1,0,5,6,6,0.7038,44.0,1.6,54.4
9,3,0,0,4,7,9,0.0564,0.0,0.0,100.0
11,6,0,0,3,2,8,0.4595,53.6,4.0,42.4
14,9,0,0,3,3,9,0.1108,12.8,2.6,84.6
10,4,0,0,5,6,8,0.2706,0.0,0.0,100.0
11,5,0,0,3,4,9,0.0275,8.8,1.0,90.2
13,13,0,1,5,6,8,0.5221,20.6,0.0,79.4
14,8,0,0,5,7,8,0.5516,27.4,0.8,71.8
11,9,0,0,3,4,9,0.0826,10.8,1.0,88.2
7,4,1,0,5,5,9,0.0469,0.0,0.0,100.0
10,6,0,0,3,3,7,0.6018,63.6,1.2,35.2
11,6,1,0,5,2,8,0.299,27.2,0.6,72.2
9,7,1,0,3,4,8,0.3955,30.4,4.0,65.6
14,5,0,0,3,6,9,0.109,8.0,7.4,84.6
14,6,0,0,0,7,0,0.0,11.6,4.6,83.8
7,4,0,0,3,2,8,0.3223,32.2,4.0,63.8
4,2,0,0,5,8,8,0.281,0.0,0.0,100.0
11,10,0,0,5,7,8,0.4362,2.6,0.0,97.4
5,3,0,0,5,7,8,0.2136,0.2,0.0,99.8
13,3,1,0,0,3,0,0.0,25.2,3.2,71.6
14,4,0,0,3,2,8,0.3409,31.2,5.0,63.8
5,2,0,0,5,4,9,0.0887,0.0,0.0,100.0
14,4,0,0,4,6,7,0.6615,21.2,13.8,65.0
12,4,0,0,5,7,8,0.3026,0.0,0.0,100.0
7,3,1,0,5,7,8,0.463,0.0,0.0,100.0
11,5,0,0,3,8,9,0.03,2.8,10.0,87.2
11,11,0,1,0,5,0,0.0,34.4,1.2,64.4
11,6,1,0,3,2,9,0.1242,14.0,2.4,83.6
12,6,0,0,0,6,0,0.0,9.8,3.2,87.0
10,4,0,0,3,3,8,0.2111,4.6,3.4,92.0
14,11,1,0,4,6,7,0.6572,29.2,7.0,63.8
8,3,0,0,0,3,0,0.0,14.2,4.8,81.0
12,10,0,0,4,2,7,0.6339,79.2,1.2,19.6
14,11,1,0,5,5,5,0.7856,62.8,2.6,34.6
11,11,0,1,4,1,3,0.9727,97.2,0.2,2.6
14,5,0,0,4,3,9,0.167,7.8,1.4,90.8
11,5,0,0,0,1,0,0.0,43.0,4.4,52.6
10,4,1,0,3,6,8,0.4861,3.8,3.2,93.0
14,2,0,0,4,2,8,0.2002,32.0,0.4,67.6
10,8,0,0,0,7,0,0.0,11.0,3.2,85.8
9,6,0,0,3,2,9,0.0838,11.0,3.0,86.0
14,4,0,0,0,8,0,0.0,10.0,3.4,86.6
11,4,0,0,4,4,8,0.4504,25.0,4.2,70.8
9,5,0,0,0,7,0,0.0,7.0,3.4,89.6
10,3,0,0,0,7,0,0.0,5.4,3.2,91.4
14,14,0,1,3,6,8,0.5481,39.6,0.0,60.4
11,8,0,0,5,2,8,0.3171,9.2,5.0,85.8
6,5,0,0,4,4,8,0.3183,6.0,3.2,90.8
12,11,1,0,0,6,0,0.0,22.2,2.2,75.6
10,9,0,0,5,5,9,0.1329,0.0,0.0,100.0
6,4,1,0,3,7,8,0.2948,10.2,1.0,88.8
13,12,0,0,3,2,9,0.0917,20.6,2.8,76.6
14,14,0,1,4,2,8,0.5524,78.0,1.0,21.0
5,4,0,0,3,6,8,0.4887,1.4,0.6,98.0
9,9,0,1,0,5,0,0.0,25.4,0.4,74.2
14,11,0,0,4,6,8,0.5395,44.6,1.8,53.6
14,14,0,1,0,3,0,0.0,61.6,0.8,37.6
4,2,0,0,4,6,8,0.2483,2.6,0.6,96.8
14,8,0,0,4,6,8,0.376,16.0,0.6,83.4
4,3,1,0,4,8,9,0.0728,5.4,0.6,94.0
9,9,0,1,5,3,7,0.5956,20.8,0.2,79.0
6,4,0,0,5,2,9,0.0985,0.2,0.4,99.4
12,9,1,0,5,2,8,0.4511,4.2,0.4,95.4
12,11,0,0,5,3,8,0.3931,1.4,0.6,98.0
3,3,0,1,0,1,0,0.0,54.6,1.8,43.6
11,4,1,0,4,3,8,0.5174,13.0,9.6,77.4
13,9,0,0,0,5,0,0.0,17.2,3.2,79.6
14,3,1,0,3,5,8,0.3121,6.4,5.2,88.4
9,7,0,0,0,1,0,0.0,42.4,5.0,52.6
9,4,0,0,3,6,8,0.3959,13.2,2.4,84.4
13,11,1,0,0,6,0,0.0,23.8,2.6,73.6
11,5,0,0,4,1,8,0.5232,36.2,9.6,54.2
14,12,1,0,0,2,0,0.0,47.4,2.0,50.6
8,3,1,0,0,5,0,0.0,15.2,2.2,82.6
13,7,1,0,0,6,0,0.0,16.8,3.6,79.6
14,9,0,0,4,5,8,0.4322,7.8,1.0,91.2
14,7,0,0,4,3,9,0.1593,7.2,1.4,91.4
14,9,0,0,4,6,9,0.1288,3.0,0.2,96.8
10,9,0,0,4,3,7,0.595,45.2,6.2,48.6
14,4,1,0,5,6,7,0.5675,4.0,0.2,95.8
13,2,0,0,4,7,8,0.396,0.8,0.8,98.4
10,9,0,0,5,4,8,0.4219,20.0,0.6,79.4
8,7,0,0,4,1,3,0.9656,98.0,0.4,1.6
5,2,0,0,0,6,0,0.0,6.8,2.0,91.2
13,5,0,0,5,8,8,0.3478,0.0,0.0,100.0
13,5,1,0,0,7,0,0.0,12.0,2.6,85.4
11,2,1,0,3,8,8,0.1979,4.8,0.6,94.6
13,3,0,0,5,5,8,0.3086,0.0,0.2,99.8
14,12,0,0,5,2,8,0.3466,23.8,0.8,75.4
10,7,0,0,0,1,0,0.0,46.8,4.6,48.6
9,6,0,0,4,5,8,0.3955,10.6,1.6,87.8
14,8,0,0,0,2,0,0.0,36.2,3.0,60.8
6,3,0,0,4,2,9,0.16,2.0,4.0,94.0
9,6,0,0,5,2,9,0.0838,0.8,0.0,99.2
12,11,0,0,4,5,8,0.4795,26.8,1.0,72.2
11,11,0,1,0,6,0,0.0,27.8,0.8,71.4
10,8,0,0,4,7,7,0.6048,54.0,2.4,43.6
5,4,0,0,3,4,8,0.2309,20.4,8.0,71.6
12,3,1,0,5,1,8,0.2162,30.8,1.4,67.8
10,5,0,0,0,2,0,0.0,26.0,3.2,70.8
9,6,0,0,4,3,8,0.1812,3.0,0.8,96.2
